DOI,Year,Materials Name,Electrolyte,E-type,Voltage (V),Specific surface area (m2/g),IDIG,N-doped (at%),O-doped (at%),Current density (A/g),Capacitance (F/g)
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,3,0.9,1283,1.15,9.71,4.06,5,299
10.1016/j.jcis.2022.05.128,2022,HPC-30,6M KOH,3,0.9,802,1.07,10.09,6.38,5,313
10.1016/j.jcis.2022.05.128,2022,HPC-50,6M KOH,3,0.9,795,1.06,9.06,5.91,5,313
10.1016/j.jcis.2022.05.128,2022,NPC,6M KOH,3,0.9,33,1.01,7.39,3.37,10,70
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,3,0.9,1283,1.15,9.71,4.06,10,291
10.1016/j.jcis.2022.05.128,2022,HPC-30,6M KOH,3,0.9,802,1.07,10.09,6.38,10,244
10.1016/j.jcis.2022.05.128,2022,HPC-50,6M KOH,3,0.9,795,1.06,9.06,5.91,10,253
10.1016/j.jcis.2022.05.128,2022,NPC,6M KOH,3,0.9,33,1.01,7.39,3.37,20,50
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,3,0.9,1283,1.15,9.71,4.06,20,266
10.1016/j.jcis.2022.05.128,2022,HPC-30,6M KOH,3,0.9,802,1.07,10.09,6.38,20,168
10.1016/j.jcis.2022.05.128,2022,HPC-50,6M KOH,3,0.9,795,1.06,9.06,5.91,20,160
10.1016/j.jcis.2022.05.128,2022,NPC,6M KOH,3,0.9,33,1.01,7.39,3.37,50,34.5
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,3,0.9,1283,1.15,9.71,4.06,50,248
10.1016/j.jcis.2022.05.128,2022,HPC-30,6M KOH,3,0.9,802,1.07,10.09,6.38,50,102
10.1016/j.jcis.2022.05.128,2022,HPC-50,6M KOH,3,0.9,795,1.06,9.06,5.91,50,90
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,0.5,210
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,1,200
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,2,186
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,5,166
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,10,140
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,15,114
10.1016/j.jcis.2022.05.128,2022,HPC-15,6M KOH,2,1,1283,1.15,9.71,4.06,20,96
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,0.5,180
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,0.5,317.3
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,0.5,203
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,1,170
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,1,249.6
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,1,183
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,2,158
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,2,233.5
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,2,172
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,4,142
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,4,210.72
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,4,155
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,6,130
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,6,196.6
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,6,145
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,8,117
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,8,186
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,8,133
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,10,105
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,10,177.6
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,,,3291.5,0.93,1.19,8.12,10,126
10.1016/j.colsurfa.2022.130061,2022,AC-600,1M KOH,,,1243.5,1.04,1.62,13.07,15,82
10.1016/j.colsurfa.2022.130061,2022,AC-700,1M KOH,,,2988.9,0.98,1.32,10.83,15,155.9
10.1016/j.colsurfa.2022.130061,2022,AC-800,1M KOH,3,1,3291.5,0.93,1.19,8.12,15,110
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,0.2,192
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,0.2,354
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,0.2,320
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,0.2,257
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,0.5,152
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,0.5,303
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,0.5,294
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,0.5,238
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,1,146
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,1,272
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,1,239
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,1,209
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,2,136
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,2,260
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,2,209
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,2,168
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,5,124
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,5,242
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,5,189
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,5,152
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,10,119
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,10,236
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,10,184
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,10,140
10.1016/j.jcis.2022.07.070,2022,HPLC-700,6M KOH,3,1,952.2,0.93,0,3.17,20,107
10.1016/j.jcis.2022.07.070,2022,N-HPLC-700,6M KOH,3,1,431.1,1.16,14.09,6.67,20,225
10.1016/j.jcis.2022.07.070,2022,N-HPLC-800,6M KOH,3,1,547.2,1.08,7.86,8.39,20,181
10.1016/j.jcis.2022.07.070,2022,N-HPLC-900,6M KOH,3,1,664.6,1.06,5.28,9.2,20,138
10.1016/j.jelechem.2022.116678,2022,Coal-carbon,6M KOH,3,1.2,1633,1.04,1.4,22.2,0.2,237
10.1016/j.jelechem.2022.116678,2022,Coal-carbon,6M KOH,3,1.2,1633,1.04,1.4,22.2,0.5,191
10.1016/j.jelechem.2022.116678,2022,Coal-carbon,6M KOH,3,1.2,1633,1.04,1.4,22.2,1,165
10.1016/j.jelechem.2022.116678,2022,Coal-carbon,6M KOH,3,1.2,1633,1.04,1.4,22.2,2,163
10.1016/j.jelechem.2022.116678,2022,Coal-carbon,6M KOH,3,1.2,1633,1.04,1.4,22.2,5,163
10.1016/j.est.2022.104363,2022,SC-700,6M KOH,3,1.3,236.42,0.97,3.73,18.43,0.5,125
10.1016/j.est.2022.104363,2022,SC-Mg-700,6M KOH,3,1.3,624.31,1.01,5.42,25.71,0.5,172
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,3,1.3,950.31,1,4.64,27.66,0.5,263
10.1016/j.est.2022.104363,2022,SC-700,6M KOH,3,1.3,236.42,0.97,3.73,18.43,1,116
10.1016/j.est.2022.104363,2022,SC-Mg-700,6M KOH,3,1.3,624.31,1.01,5.42,25.71,1,164
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,3,1.3,950.31,1,4.64,27.66,1,245
10.1016/j.est.2022.104363,2022,SC-700,6M KOH,3,1.3,236.42,0.97,3.73,18.43,2,112
10.1016/j.est.2022.104363,2022,SC-Mg-700,6M KOH,3,1.3,624.31,1.01,5.42,25.71,2,167
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,3,1.3,950.31,1,4.64,27.66,2,228
10.1016/j.est.2022.104363,2022,SC-700,6M KOH,3,1.3,236.42,0.97,3.73,18.43,5,97
10.1016/j.est.2022.104363,2022,SC-Mg-700,6M KOH,3,1.3,624.31,1.01,5.42,25.71,5,137
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,3,1.3,950.31,1,4.64,27.66,5,215
10.1016/j.est.2022.104363,2022,SC-700,6M KOH,3,1.3,236.42,0.97,3.73,18.43,8,78
10.1016/j.est.2022.104363,2022,SC-Mg-700,6M KOH,3,1.3,624.31,1.01,5.42,25.71,8,126
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,3,1.3,950.31,1,4.64,27.66,8,178
10.1016/j.est.2022.104363,2022,SC-700,6M KOH,3,1.3,236.42,0.97,3.73,18.43,10,76
10.1016/j.est.2022.104363,2022,SC-Mg-700,6M KOH,3,1.3,624.31,1.01,5.42,25.71,10,119
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,3,1.3,950.31,1,4.64,27.66,10,140
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,2,1.5,950.31,1,4.64,27.66,0.5,52.1
10.1016/j.est.2022.104363,2022,SC-Zn-700,1M Na2SO4,2,2.3,950.31,1,4.64,27.66,0.5,38.5
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,2,1.5,950.31,1,4.64,27.66,1,49.5
10.1016/j.est.2022.104363,2022,SC-Zn-700,1M Na2SO4,2,2.3,950.31,1,4.64,27.66,1,38.4
10.1016/j.est.2022.104363,2022,SC-Zn-700,6M KOH,2,1.5,950.31,1,4.64,27.66,5,46.2
10.1016/j.est.2022.104363,2022,SC-Zn-700,1M Na2SO4,2,2.3,950.31,1,4.64,27.66,5,34.7
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,1,324
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,2,295
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,3,268
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,4,253
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,5,238
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,6,220
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,7,204
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,8,200
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,9,188
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M H2SO4,3,1.2,1047,0.96,4.78,17.72,10,175
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,1,288
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,2,216
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,3,185
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,4,164
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,5,150
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,6,141
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,7,137
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,8,128
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,9,126
10.1016/j.electacta.2022.140205,2022,AA-800,0.5M Na2SO4,3,2,1047,0.96,4.78,17.72,10,120
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,3,1,335.9,1.03,3.1,11.6,0.2,134.9
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,3,1,548.8,1.029,2.7,11.4,0.2,150.4
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,3,1,1053.8,1.055,2.2,11.8,0.2,126.3
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,3,1,1464,1.139,1.8,10.5,0.2,153.6
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,3,1,335.9,1.03,3.1,11.6,0.5,126.6
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,3,1,548.8,1.029,2.7,11.4,0.5,151
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,3,1,1053.8,1.055,2.2,11.8,0.5,125
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,3,1,1464,1.139,1.8,10.5,0.5,151.6
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,3,1,335.9,1.03,3.1,11.6,1,117
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,3,1,548.8,1.029,2.7,11.4,1,150
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,3,1,1053.8,1.055,2.2,11.8,1,124
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,3,1,1464,1.139,1.8,10.5,1,148
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,3,1,335.9,1.03,3.1,11.6,2,106
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,3,1,548.8,1.029,2.7,11.4,2,149
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,3,1,1053.8,1.055,2.2,11.8,2,121.6
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,3,1,1464,1.139,1.8,10.5,2,143
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,3,1,335.9,1.03,3.1,11.6,5,99.2
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,3,1,548.8,1.029,2.7,11.4,5,142
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,3,1,1053.8,1.055,2.2,11.8,5,117
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,3,1,1464,1.139,1.8,10.5,5,135
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,3,1,335.9,1.03,3.1,11.6,10,87.7
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,3,1,548.8,1.029,2.7,11.4,10,134
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,3,1,1053.8,1.055,2.2,11.8,10,112
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,3,1,1464,1.139,1.8,10.5,10,126
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,2,1,335.9,1.03,3.1,11.6,0.2,107
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,2,1,548.8,1.029,2.7,11.4,0.2,152
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,2,1,1053.8,1.055,2.2,11.8,0.2,116
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,2,1,1464,1.139,1.8,10.5,0.2,139
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,2,1,335.9,1.03,3.1,11.6,0.5,86
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,2,1,548.8,1.029,2.7,11.4,0.5,141
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,2,1,1053.8,1.055,2.2,11.8,0.5,108
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,2,1,1464,1.139,1.8,10.5,0.5,134
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,2,1,335.9,1.03,3.1,11.6,1,73
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,2,1,548.8,1.029,2.7,11.4,1,127
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,2,1,1053.8,1.055,2.2,11.8,1,103
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,2,1,1464,1.139,1.8,10.5,1,122
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,2,1,335.9,1.03,3.1,11.6,2,60
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,2,1,548.8,1.029,2.7,11.4,2,120
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,2,1,1053.8,1.055,2.2,11.8,2,97
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,2,1,1464,1.139,1.8,10.5,2,117
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,2,1,335.9,1.03,3.1,11.6,5,42
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,2,1,548.8,1.029,2.7,11.4,5,105
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,2,1,1053.8,1.055,2.2,11.8,5,85
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,2,1,1464,1.139,1.8,10.5,5,110
10.1021/acsami.1c22576,2022,NLPC700,6M KOH,2,1,335.9,1.03,3.1,11.6,10,28
10.1021/acsami.1c22576,2022,NLPC800,6M KOH,2,1,548.8,1.029,2.7,11.4,10,89
10.1021/acsami.1c22576,2022,NLPC900,6M KOH,2,1,1053.8,1.055,2.2,11.8,10,73.4
10.1021/acsami.1c22576,2022,NLPC1000,6M KOH,2,1,1464,1.139,1.8,10.5,10,106
10.1021/acsami.1c22576,2022,NLPC800,1M Na2SO4,2,1.6,548.8,1.029,2.7,11.4,0.2,69
10.1021/acsami.1c22576,2022,NLPC900,1M Na2SO4,2,1.6,1053.8,1.055,2.2,11.8,0.2,127
10.1021/acsami.1c22576,2022,NLPC1000,1M Na2SO4,2,1.6,1464,1.139,1.8,10.5,0.2,124
10.1021/acsami.1c22576,2022,NLPC800,1M Na2SO4,2,1.6,548.8,1.029,2.7,11.4,0.5,59.6
10.1021/acsami.1c22576,2022,NLPC900,1M Na2SO4,2,1.6,1053.8,1.055,2.2,11.8,0.5,115.6
10.1021/acsami.1c22576,2022,NLPC1000,1M Na2SO4,2,1.6,1464,1.139,1.8,10.5,0.5,110.4
10.1021/acsami.1c22576,2022,NLPC800,1M Na2SO4,2,1.6,548.8,1.029,2.7,11.4,1,50.7
10.1021/acsami.1c22576,2022,NLPC900,1M Na2SO4,2,1.6,1053.8,1.055,2.2,11.8,1,109.5
10.1021/acsami.1c22576,2022,NLPC1000,1M Na2SO4,2,1.6,1464,1.139,1.8,10.5,1,102.6
10.1021/acsami.1c22576,2022,NLPC800,1M Na2SO4,2,1.6,548.8,1.029,2.7,11.4,2,40
10.1021/acsami.1c22576,2022,NLPC900,1M Na2SO4,2,1.6,1053.8,1.055,2.2,11.8,2,100
10.1021/acsami.1c22576,2022,NLPC1000,1M Na2SO4,2,1.6,1464,1.139,1.8,10.5,2,95
10.1021/acsami.1c22576,2022,NLPC800,1M Na2SO4,2,1.6,548.8,1.029,2.7,11.4,5,29.6
10.1021/acsami.1c22576,2022,NLPC900,1M Na2SO4,2,1.6,1053.8,1.055,2.2,11.8,5,75.5
10.1021/acsami.1c22576,2022,NLPC1000,1M Na2SO4,2,1.6,1464,1.139,1.8,10.5,5,82.6
10.1021/acsami.1c22576,2022,NLPC800,1M Na2SO4,2,1.6,548.8,1.029,2.7,11.4,10,17
10.1021/acsami.1c22576,2022,NLPC900,1M Na2SO4,2,1.6,1053.8,1.055,2.2,11.8,10,48.5
10.1021/acsami.1c22576,2022,NLPC1000,1M Na2SO4,2,1.6,1464,1.139,1.8,10.5,10,63.7
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,1,117.7
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,1,147.7
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,1,190.2
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,1,234.1
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,70,39.2
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,70,92.6
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,70,121.7
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,70,149.1
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,2,102
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,2,129.6
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,2,173
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,2,211.1
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,5,74.6
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,5,120.1
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,5,154.5
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,5,195.8
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,10,59.8
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,10,108.5
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,10,146
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,10,175.7
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,20,54.5
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,20,100.5
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,20,139.2
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,20,166
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,30,51.3
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,30,96.3
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,30,133.3
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,30,162.4
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,50,46
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,50,95.2
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,50,127
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,50,153
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,50,151.6
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,30,164.8
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,20,173.6
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,10,187.6
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,5,199.2
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,2,212
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,2,1,441.83,1.098,6.8,25.79,1,224
10.3390/ijerph20021355,2023,NHC1,6M KOH,3,1,15.13,1.286,3.55,14.69,1,65.2
10.3390/ijerph20021355,2023,NHC2,6M KOH,3,1,14.38,1.32,3.63,14.18,1,82.8
10.3390/ijerph20021355,2023,NHC3,6M KOH,3,1,16.53,1.279,3.78,14.16,1,63.2
10.3390/ijerph20021355,2023,NAHC1,6M KOH,3,1,1175.46,1.472,2.93,5.39,1,210.5
10.3390/ijerph20021355,2023,NAHC1,6M KOH,3,1,1175.46,1.472,2.93,5.39,10,151
10.1016/j.jcis.2022.10.106,2023,O-PCN-0,6M KOH,3,1,1386,1.07,0,8.4,1,181
10.1016/j.jcis.2022.10.106,2023,O-PCN-5,6M KOH,3,1,568,1.04,0,9.3,1,244
10.1016/j.jcis.2022.10.106,2023,O-PCN-10,6M KOH,3,1,713,1.02,0,11.2,1,329
10.1016/j.jcis.2022.10.106,2023,O-PCN-20,6M KOH,3,1,930,0.93,0,11.4,1,375
10.1016/j.jcis.2022.10.106,2023,O-PCN-30,6M KOH,3,1,865,0.87,0,9.2,1,310
10.1016/j.jcis.2022.10.106,2023,O-PCN-0,6M KOH,3,1,1386,1.07,0,8.4,20,137.9
10.1016/j.jcis.2022.10.106,2023,O-PCN-5,6M KOH,3,1,568,1.04,0,9.3,20,185.9
10.1016/j.jcis.2022.10.106,2023,O-PCN-10,6M KOH,3,1,713,1.02,0,11.2,20,256
10.1016/j.jcis.2022.10.106,2023,O-PCN-20,6M KOH,3,1,930,0.93,0,11.4,20,304
